Source_Port;Destination_Port;Protocol;Flow_Duration;Total_Forward_Packets;Total_Backward_Packets;Total_Length_Forward_Packets;Total_Length_Backward_Packets;Forward_Packets_Length_Max;Forward_Packets_Length_Min;Forward_Packets_Length_Mean;Backward_Packets_Length_Max;Backward_Packets_Length_Min;Backward_Packets_Length_Mean;Packets_Flow_IAT_Mean;Packets_Flow_IAT_Standard_Deviation;Packets_Flow_IAT_Max;Packets_Flow_IAT_Min;Forward_IAT_Total;Forward_IAT_Mean;Forward_IAT_Min;Backward_IAT_Total;Backward_IAT_Mean;Backward_IAT_Min;Forward_Header_Length;Backward_Header_Length;Forward_Packets_per_Second;Backward_Packets_per_Second;Packets_Length_Min;Packets_Length_Max;Packets_Length_Mean;Packets_Length_Standard_Deviation;Class
10000;10101;17;121;1;1;1430;1430;1430;1430;1430;1430;1430;1430;121;0;121;121;0;0;0;0;0;0;8;8;8264.46281;8264.46281;1430;1430;1430;0;Mirai
51995;8899;17;45;3;1;96;32;32;32;32;32;32;32;15;1.732051;16;13;29;14.5;13;0;0;0;24;8;66666.666667;22222.222222;32;32;32;0;Mirai
443;43238;6;197;1;1;1441;1441;1441;1441;1441;1441;1441;1441;197;0;197;197;0;0;0;0;0;0;32;32;5076.142132;5076.142132;1441;1441;1441;0;Mirai
443;43238;6;186;1;1;1441;1441;1441;1441;1441;1441;1441;1441;186;0;186;186;0;0;0;0;0;0;32;32;5376.344086;5376.344086;1441;1441;1441;0;Mirai
60065;8011;17;15;1;1;35;35;35;35;35;35;35;35;15;0;15;15;0;0;0;0;0;0;8;8;66666.666667;66666.666667;35;35;35;0;Mirai
9020;49784;6;268;1;1;1388;1388;1388;1388;1388;1388;1388;1388;268;0;268;268;0;0;0;0;0;0;32;32;3731.343284;3731.343284;1388;1388;1388;0;Normal
48715;7000;6;73;0;2;0;2920;0;0;0;1460;1460;1460;73;0;73;73;0;0;0;73;73;73;0;40;0;27397.260274;1460;1460;1460;0;Mirai
49796;9020;6;388;0;5;0;5582;0;0;0;1388;30;1116.4;97;30.724583;131;71;0;0;0;388;97;71;0;160;0;12886.597938;30;1388;1161.666667;554.401178;Normal
443;43238;6;160;1;1;1441;1441;1441;1441;1441;1441;1441;1441;160;0;160;160;0;0;0;0;0;0;32;32;6250;6250;1441;1441;1441;0;Mirai
0;0;0;143;2;1;0;0;0;0;0;0;0;0;71.5;0.707107;72;71;72;72;72;0;0;0;0;0;13986.013986;6993.006993;0;0;0;0;Spoofing
60139;8899;17;35;7;1;224;32;32;32;32;32;32;32;5;2.708013;10;1;25;4.166667;1;0;0;0;56;8;200000;28571.428571;32;32;32;0;Mirai
56361;10101;17;149;1;1;20;20;20;20;20;20;20;20;149;0;149;149;0;0;0;0;0;0;8;8;6711.409396;6711.409396;20;20;20;0;Mirai
52739;9020;6;141;0;3;0;4164;0;0;0;1388;1388;1388;70.5;0.707107;71;70;0;0;0;141;70.5;70;0;96;0;21276.595745;1388;1388;1388;0;Scan
34887;443;6;149;2;1;0;0;0;0;0;0;0;0;74.5;3.535534;77;72;72;72;72;0;0;0;64;32;13422.818792;6711.409396;0;0;0;0;Mirai
10000;10101;17;252;1;1;1430;1430;1430;1430;1430;1430;1430;1430;252;0;252;252;0;0;0;0;0;0;8;8;3968.253968;3968.253968;1430;1430;1430;0;Mirai
10000;10101;17;118;1;1;1430;1430;1430;1430;1430;1430;1430;1430;118;0;118;118;0;0;0;0;0;0;8;8;8474.576271;8474.576271;1430;1430;1430;0;Mirai
5656;23;6;31;1;1;0;71;0;0;0;71;71;71;31;0;31;31;0;0;0;0;0;0;20;20;32258.064516;32258.064516;0;71;47.333333;40.991869;Mirai
52727;9020;6;162;0;3;0;2806;0;0;0;1388;30;935.333333;81;9.899495;88;74;0;0;0;162;81;74;0;96;0;18518.518519;30;1388;1048.5;679;Scan
52739;9020;6;150;2;1;0;0;0;0;0;0;0;0;75;1.414214;76;74;74;74;74;0;0;0;64;32;13333.333333;6666.666667;0;0;0;0;Scan
9020;49784;6;445;0;2;0;0;0;0;0;0;0;0;445;0;445;445;0;0;0;445;445;445;0;64;0;4494.382022;0;0;0;0;Normal
60052;8899;17;35;6;1;192;32;32;32;32;32;32;32;5.833333;2.136976;10;4;25;5;4;0;0;0;48;8;171428.571429;28571.428571;32;32;32;0;Mirai
443;43238;6;287;1;1;1441;1441;1441;1441;1441;1441;1441;1441;287;0;287;287;0;0;0;0;0;0;32;32;3484.320557;3484.320557;1441;1441;1441;0;Mirai
56387;443;6;77;1;1;151;380;151;151;151;380;380;380;77;0;77;77;0;0;0;0;0;0;32;32;12987.012987;12987.012987;151;380;303.666667;132.213212;Mirai
57448;443;6;116;0;2;0;2920;0;0;0;1460;1460;1460;116;0;116;116;0;0;0;116;116;116;0;40;0;17241.37931;1460;1460;1460;0;Mirai
56266;9020;6;115;0;2;0;1418;0;0;0;1388;30;709;115;0;115;115;0;0;0;115;115;115;0;64;0;17391.304348;30;1388;935.333333;784.041666;Mirai
10155;9020;6;74;1;1;0;0;0;0;0;0;0;0;74;0;74;74;0;0;0;0;0;0;32;32;13513.513514;13513.513514;0;0;0;0;Mirai
443;51875;6;107;1;1;1448;1448;1448;1448;1448;1448;1448;1448;107;0;107;107;0;0;0;0;0;0;32;32;9345.794393;9345.794393;1448;1448;1448;0;Mirai
51991;8899;17;75;2;1;64;32;32;32;32;32;32;32;37.5;40.305087;66;9;66;66;66;0;0;0;16;8;26666.666667;13333.333333;32;32;32;0;Mirai
9020;49784;6;306;1;1;1388;1388;1388;1388;1388;1388;1388;1388;306;0;306;306;0;0;0;0;0;0;32;32;3267.973856;3267.973856;1388;1388;1388;0;Normal
52739;9020;6;119;1;1;0;0;0;0;0;0;0;0;119;0;119;119;0;0;0;0;0;0;32;32;8403.361345;8403.361345;0;0;0;0;Scan
443;51875;6;117;1;1;1448;584;1448;1448;1448;584;584;584;117;0;117;117;0;0;0;0;0;0;32;32;8547.008547;8547.008547;584;1448;872;498.830633;Mirai
9020;49784;6;392;3;1;2806;1388;1388;30;935.333333;1388;1388;1388;130.666667;65.576927;202;73;275;137.5;73;0;0;0;96;32;7653.061224;2551.020408;30;1388;1116.4;607.316063;Normal
52717;9020;6;80;0;2;0;1418;0;0;0;1388;30;709;80;0;80;80;0;0;0;80;80;80;0;64;0;25000;30;1388;935.333333;784.041666;Scan
443;43238;6;81;1;1;1441;1441;1441;1441;1441;1441;1441;1441;81;0;81;81;0;0;0;0;0;0;32;32;12345.679012;12345.679012;1441;1441;1441;0;Mirai
51993;8899;17;9;1;1;32;32;32;32;32;32;32;32;9;0;9;9;0;0;0;0;0;0;8;8;111111.111111;111111.111111;32;32;32;0;Mirai
3742;554;6;4958;0;2;0;0;0;0;0;0;0;0;4958;0;4958;4958;0;0;0;4958;4958;4958;0;44;0;403.388463;0;0;0;0;DoS
56266;9020;6;119;0;2;0;1418;0;0;0;1388;30;709;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;30;1388;935.333333;784.041666;Mirai
53190;9020;6;119;0;2;0;1418;0;0;0;1388;30;709;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;30;1388;935.333333;784.041666;Spoofing
443;43238;6;178;1;1;1441;1441;1441;1441;1441;1441;1441;1441;178;0;178;178;0;0;0;0;0;0;32;32;5617.977528;5617.977528;1441;1441;1441;0;Mirai
48784;443;6;119;0;2;0;2896;0;0;0;1448;1448;1448;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;1448;1448;1448;0;Mirai
10000;10101;17;255;2;1;2860;1430;1430;1430;1430;1430;1430;1430;127.5;16.263456;139;116;139;139;139;0;0;0;16;8;7843.137255;3921.568627;1430;1430;1430;0;Mirai
56361;10101;17;80;1;1;386;1430;386;386;386;1430;1430;1430;80;0;80;80;0;0;0;0;0;0;8;8;12500;12500;386;1430;1082;602.753681;Mirai
52704;9020;6;121;0;2;0;1418;0;0;0;1388;30;709;121;0;121;121;0;0;0;121;121;121;0;64;0;16528.92562;30;1388;935.333333;784.041666;Scan
60107;8899;17;14;1;1;32;32;32;32;32;32;32;32;14;0;14;14;0;0;0;0;0;0;8;8;71428.571429;71428.571429;32;32;32;0;Mirai
64774;9988;17;24;20;1;640;32;32;32;32;32;32;32;1.2;0.615587;3;0;21;1.105263;0;0;0;0;160;8;833333.333333;41666.666667;32;32;32;0;Mirai
443;43238;6;227;1;1;1441;1441;1441;1441;1441;1441;1441;1441;227;0;227;227;0;0;0;0;0;0;32;32;4405.286344;4405.286344;1441;1441;1441;0;Mirai
56361;10101;17;218;1;1;366;1430;366;366;366;1430;1430;1430;218;0;218;218;0;0;0;0;0;0;8;8;4587.155963;4587.155963;366;1430;1075.333333;614.300686;Mirai
3992;554;6;4613;0;2;0;0;0;0;0;0;0;0;4613;0;4613;4613;0;0;0;4613;4613;4613;0;44;0;433.557338;0;0;0;0;DoS
56361;10101;17;130;1;1;20;20;20;20;20;20;20;20;130;0;130;130;0;0;0;0;0;0;8;8;7692.307692;7692.307692;20;20;20;0;Mirai
3598;19604;6;3478;0;2;0;0;0;0;0;0;0;0;3478;0;3478;3478;0;0;0;3478;3478;3478;0;40;0;575.043128;0;0;0;0;DoS
9020;49784;6;409;0;2;0;0;0;0;0;0;0;0;409;0;409;409;0;0;0;409;409;409;0;64;0;4889.97555;0;0;0;0;Normal
56361;10101;17;127;1;1;1430;1430;1430;1430;1430;1430;1430;1430;127;0;127;127;0;0;0;0;0;0;8;8;7874.015748;7874.015748;1430;1430;1430;0;Mirai
6910;554;6;2151;0;2;0;0;0;0;0;0;0;0;2151;0;2151;2151;0;0;0;2151;2151;2151;0;44;0;929.800093;0;0;0;0;DoS
9020;49784;6;366;0;2;0;1388;0;0;0;1388;0;694;366;0;366;366;0;0;0;366;366;366;0;64;0;5464.480874;0;1388;925.333333;801.362174;Normal
51993;8899;17;6;1;1;32;32;32;32;32;32;32;32;6;0;6;6;0;0;0;0;0;0;8;8;166666.666667;166666.666667;32;32;32;0;Mirai
10000;10101;17;215;2;1;40;20;20;20;20;20;20;20;107.5;48.790368;142;73;73;73;73;0;0;0;16;8;9302.325581;4651.162791;20;20;20;0;Mirai
443;51875;6;158;1;1;1368;1448;1368;1368;1368;1448;1448;1448;158;0;158;158;0;0;0;0;0;0;32;32;6329.113924;6329.113924;1368;1448;1421.333333;46.188022;Mirai
56361;10101;17;267;3;1;954;20;914;20;318;20;20;20;89;26.851443;120;73;147;73.5;73;0;0;0;24;8;11235.955056;3745.318352;20;914;198.8;399.808954;Mirai
64777;9988;17;17;7;1;224;32;32;32;32;32;32;32;2.428571;1.133893;4;1;14;2.333333;1;0;0;0;56;8;411764.705882;58823.529412;32;32;32;0;Mirai
56361;10101;17;113;1;1;1430;1430;1430;1430;1430;1430;1430;1430;113;0;113;113;0;0;0;0;0;0;8;8;8849.557522;8849.557522;1430;1430;1430;0;Mirai
52739;9020;6;143;0;2;0;2776;0;0;0;1388;1388;1388;143;0;143;143;0;0;0;143;143;143;0;64;0;13986.013986;1388;1388;1388;0;Scan
9020;49784;6;542;5;1;5582;1388;1388;30;1116.4;1388;1388;1388;108.4;30.418744;140;75;422;105.5;75;0;0;0;160;32;9225.092251;1845.01845;30;1388;1194;513.275754;Normal
56361;10101;17;115;1;1;1430;1430;1430;1430;1430;1430;1430;1430;115;0;115;115;0;0;0;0;0;0;8;8;8695.652174;8695.652174;1430;1430;1430;0;Mirai
9020;49784;6;423;1;1;1388;1388;1388;1388;1388;1388;1388;1388;423;0;423;423;0;0;0;0;0;0;32;32;2364.066194;2364.066194;1388;1388;1388;0;Normal
52739;9020;6;158;2;1;0;0;0;0;0;0;0;0;79;9.899495;86;72;72;72;72;0;0;0;64;32;12658.227848;6329.113924;0;0;0;0;Scan
52930;9020;6;149;0;3;0;4164;0;0;0;1388;1388;1388;74.5;0.707107;75;74;0;0;0;149;74.5;74;0;96;0;20134.228188;1388;1388;1388;0;Mirai
56242;9020;6;114;0;2;0;1418;0;0;0;1388;30;709;114;0;114;114;0;0;0;114;114;114;0;64;0;17543.859649;30;1388;482.666667;784.041666;Mirai
51563;7000;6;211;0;3;0;2946;0;0;0;1460;26;982;105.5;45.961941;138;73;0;0;0;211;105.5;73;0;60;0;14218.009479;26;1460;743;827.920286;Mirai
56247;443;6;117;1;1;1460;1460;1460;1460;1460;1460;1460;1460;117;0;117;117;0;0;0;0;0;0;20;20;8547.008547;8547.008547;1460;1460;1460;0;Spoofing
56361;10101;17;195;2;1;1872;1430;1430;442;936;1430;1430;1430;97.5;33.234019;121;74;74;74;74;0;0;0;16;8;10256.410256;5128.205128;442;1430;1183;494;Mirai
10000;10101;17;135;1;1;1430;1430;1430;1430;1430;1430;1430;1430;135;0;135;135;0;0;0;0;0;0;8;8;7407.407407;7407.407407;1430;1430;1430;0;Mirai
51997;8899;17;16;3;1;96;32;32;32;32;32;32;32;5.333333;2.516611;8;3;11;5.5;3;0;0;0;24;8;187500;62500;32;32;32;0;Mirai
55301;443;6;72;0;2;0;2896;0;0;0;1448;1448;1448;72;0;72;72;0;0;0;72;72;72;0;64;0;27777.777778;1448;1448;1448;0;Mirai
9020;52717;6;148;2;1;1418;1388;1388;30;709;1388;1388;1388;74;4.242641;77;71;71;71;71;0;0;0;64;32;13513.513514;6756.756757;30;1388;1048.5;679;Scan
51252;443;6;272;0;3;0;4344;0;0;0;1448;1448;1448;136;76.367532;190;82;0;0;0;272;136;82;0;96;0;11029.411765;1448;1448;1448;0;Mirai
10000;10101;17;201;2;1;2144;1430;1430;714;1072;1430;1430;1430;100.5;37.476659;127;74;74;74;74;0;0;0;16;8;9950.248756;4975.124378;714;1430;1251;358;Mirai
53632;443;6;119;0;2;0;2896;0;0;0;1448;1448;1448;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;1448;1448;1448;0;Mirai
56361;10101;17;116;1;1;1430;1430;1430;1430;1430;1430;1430;1430;116;0;116;116;0;0;0;0;0;0;8;8;8620.689655;8620.689655;1430;1430;1430;0;Mirai
9020;49784;6;120;1;1;1388;30;1388;1388;1388;30;30;30;120;0;120;120;0;0;0;0;0;0;32;32;8333.333333;8333.333333;30;1388;482.666667;784.041666;Normal
10000;10101;17;114;1;1;1430;438;1430;1430;1430;438;438;438;114;0;114;114;0;0;0;0;0;0;8;8;8771.929825;8771.929825;438;1430;768.666667;572.731467;Mirai
52727;9020;6;156;2;1;0;0;0;0;0;0;0;0;78;5.656854;82;74;74;74;74;0;0;0;64;32;12820.512821;6410.25641;0;0;0;0;Scan
46238;80;6;120;0;2;0;2896;0;0;0;1448;1448;1448;120;0;120;120;0;0;0;120;120;120;0;64;0;16666.666667;1448;1448;1448;0;Mirai
443;49376;6;116;1;1;1448;1448;1448;1448;1448;1448;1448;1448;116;0;116;116;0;0;0;0;0;0;32;32;8620.689655;8620.689655;1448;1448;1448;0;Mirai
51252;443;6;229;0;3;0;4344;0;0;0;1448;1448;1448;114.5;3.535534;117;112;0;0;0;229;114.5;112;0;96;0;13100.436681;1448;1448;1448;0;Mirai
52739;9020;6;150;2;1;0;0;0;0;0;0;0;0;75;1.414214;76;74;74;74;74;0;0;0;64;32;13333.333333;6666.666667;0;0;0;0;Scan
60132;8899;17;12;1;1;32;32;32;32;32;32;32;32;12;0;12;12;0;0;0;0;0;0;8;8;83333.333333;83333.333333;32;32;32;0;Mirai
3026;554;6;1852;0;2;0;0;0;0;0;0;0;0;1852;0;1852;1852;0;0;0;1852;1852;1852;0;44;0;1079.913607;0;0;0;0;DoS
1175;554;6;3512;0;2;0;0;0;0;0;0;0;0;3512;0;3512;3512;0;0;0;3512;3512;3512;0;44;0;569.476082;0;0;0;0;DoS
443;43238;6;172;1;1;1441;1441;1441;1441;1441;1441;1441;1441;172;0;172;172;0;0;0;0;0;0;32;32;5813.953488;5813.953488;1441;1441;1441;0;Mirai
443;57894;17;133;1;1;1350;1350;1350;1350;1350;1350;1350;1350;133;0;133;133;0;0;0;0;0;0;8;8;7518.796992;7518.796992;1350;1350;1350;0;Scan
443;43238;6;189;1;1;1441;1441;1441;1441;1441;1441;1441;1441;189;0;189;189;0;0;0;0;0;0;32;32;5291.005291;5291.005291;1441;1441;1441;0;Mirai
9020;56196;6;85;1;1;30;1388;30;30;30;1388;1388;1388;85;0;85;85;0;0;0;0;0;0;32;32;11764.705882;11764.705882;30;1388;935.333333;784.041666;Mirai
9020;49784;6;329;3;1;2806;1388;1388;30;935.333333;1388;1388;1388;109.666667;37.112442;145;71;184;92;71;0;0;0;96;32;9118.541033;3039.513678;30;1388;1116.4;607.316063;Normal
64783;9988;17;6;1;1;32;32;32;32;32;32;32;32;6;0;6;6;0;0;0;0;0;0;8;8;166666.666667;166666.666667;32;32;32;0;Mirai
0;0;0;159;1;1;0;0;0;0;0;0;0;0;159;0;159;159;0;0;0;0;0;0;0;0;6289.308176;6289.308176;0;0;0;0;Spoofing
8002;19604;6;973;0;2;0;0;0;0;0;0;0;0;973;0;973;973;0;0;0;973;973;973;0;40;0;2055.498458;0;0;0;0;DoS
51563;7000;6;202;0;3;0;2946;0;0;0;1460;26;982;101;42.426407;131;71;0;0;0;202;101;71;0;60;0;14851.485149;26;1460;743;827.920286;Mirai
4133;554;6;15432;0;2;0;0;0;0;0;0;0;0;15432;0;15432;15432;0;0;0;15432;15432;15432;0;44;0;129.600829;0;0;0;0;DoS
5493;19604;6;1465;0;2;0;0;0;0;0;0;0;0;1465;0;1465;1465;0;0;0;1465;1465;1465;0;40;0;1365.187713;0;0;0;0;DoS
443;43238;6;171;1;1;1441;1441;1441;1441;1441;1441;1441;1441;171;0;171;171;0;0;0;0;0;0;32;32;5847.953216;5847.953216;1441;1441;1441;0;Mirai
2338;554;6;2827;0;2;0;0;0;0;0;0;0;0;2827;0;2827;2827;0;0;0;2827;2827;2827;0;44;0;707.463742;0;0;0;0;DoS
56242;9020;6;112;0;2;0;2776;0;0;0;1388;1388;1388;112;0;112;112;0;0;0;112;112;112;0;64;0;17857.142857;1388;1388;1388;0;Mirai
443;43238;6;297;1;1;1441;1441;1441;1441;1441;1441;1441;1441;297;0;297;297;0;0;0;0;0;0;32;32;3367.003367;3367.003367;1441;1441;1441;0;Mirai
56361;10101;17;145;0;3;0;112;0;0;0;40;32;37.333333;72.5;2.12132;74;71;0;0;0;145;72.5;71;0;24;0;20689.655172;32;40;36;4.618802;Mirai
44330;443;6;112;0;2;0;2896;0;0;0;1448;1448;1448;112;0;112;112;0;0;0;112;112;112;0;64;0;17857.142857;1448;1448;1448;0;Mirai
64783;9988;17;13;1;1;32;32;32;32;32;32;32;32;13;0;13;13;0;0;0;0;0;0;8;8;76923.076923;76923.076923;32;32;32;0;Mirai
80;53190;6;541;5;1;7240;952;1448;1448;1448;952;952;952;108.2;27.197426;133;78;422;105.5;78;0;0;0;160;32;9242.144177;1848.428835;952;1448;1306.285714;242.023218;Normal
56242;9020;6;82;1;1;0;0;0;0;0;0;0;0;82;0;82;82;0;0;0;0;0;0;32;32;12195.121951;12195.121951;0;0;0;0;Mirai
60223;8899;17;248;1;1;32;32;32;32;32;32;32;32;248;0;248;248;0;0;0;0;0;0;8;8;4032.258065;4032.258065;32;32;32;0;Mirai
55984;8043;17;10;1;1;18;18;18;18;18;18;18;18;10;0;10;10;0;0;0;0;0;0;8;8;100000;100000;18;18;18;0;Mirai
56361;10101;17;261;3;1;4290;1430;1430;1430;1430;1430;1430;1430;87;27.730849;119;70;142;71;70;0;0;0;24;8;11494.252874;3831.417625;1430;1430;1430;0;Mirai
52727;9020;6;118;0;2;0;2776;0;0;0;1388;1388;1388;118;0;118;118;0;0;0;118;118;118;0;64;0;16949.152542;1388;1388;1388;0;Scan
34887;443;6;113;0;2;0;2896;0;0;0;1448;1448;1448;113;0;113;113;0;0;0;113;113;113;0;64;0;17699.115044;1448;1448;1448;0;Mirai
39310;7760;6;73;1;1;1400;1400;1400;1400;1400;1400;1400;1400;73;0;73;73;0;0;0;0;0;0;20;20;13698.630137;13698.630137;1400;1400;1400;0;Mirai
9020;52717;6;73;1;1;1388;1388;1388;1388;1388;1388;1388;1388;73;0;73;73;0;0;0;0;0;0;32;32;13698.630137;13698.630137;1388;1388;1388;0;Scan
60156;8899;17;97;4;1;128;32;32;32;32;32;32;32;24.25;28.605069;67;7;84;28;7;0;0;0;32;8;41237.113402;10309.278351;32;32;32;0;Mirai
60103;8899;17;13;1;1;32;32;32;32;32;32;32;32;13;0;13;13;0;0;0;0;0;0;8;8;76923.076923;76923.076923;32;32;32;0;Mirai
443;43238;6;227;1;1;1441;1441;1441;1441;1441;1441;1441;1441;227;0;227;227;0;0;0;0;0;0;32;32;4405.286344;4405.286344;1441;1441;1441;0;Mirai
60114;8899;17;158;1;1;32;32;32;32;32;32;32;32;158;0;158;158;0;0;0;0;0;0;8;8;6329.113924;6329.113924;32;32;32;0;Mirai
0;0;0;146;2;1;0;0;0;0;0;0;0;0;73;0;73;73;73;73;73;0;0;0;0;0;13698.630137;6849.315068;0;0;0;0;Spoofing
52739;9020;6;178;1;1;0;0;0;0;0;0;0;0;178;0;178;178;0;0;0;0;0;0;32;32;5617.977528;5617.977528;0;0;0;0;Scan
64781;9988;17;49;8;1;256;32;32;32;32;32;32;32;6.125;3.833592;14;3;45;6.428571;3;0;0;0;64;8;163265.306122;20408.163265;32;32;32;0;Mirai
48889;443;6;116;0;2;0;2896;0;0;0;1448;1448;1448;116;0;116;116;0;0;0;116;116;116;0;64;0;17241.37931;1448;1448;1448;0;Mirai
51252;443;6;268;3;1;0;0;0;0;0;0;0;0;89.333333;27.428695;121;73;147;73.5;73;0;0;0;156;52;11194.029851;3731.343284;0;0;0;0;Mirai
1955;554;6;9622;0;2;0;0;0;0;0;0;0;0;9622;0;9622;9622;0;0;0;9622;9622;9622;0;44;0;207.856994;0;0;0;0;DoS
52734;9020;6;126;0;2;0;1418;0;0;0;1388;30;709;126;0;126;126;0;0;0;126;126;126;0;64;0;15873.015873;30;1388;935.333333;784.041666;Scan
34887;443;6;117;0;2;0;1957;0;0;0;1448;509;978.5;117;0;117;117;0;0;0;117;117;117;0;64;0;17094.017094;509;1448;1135;542.131903;Mirai
64776;9988;17;53;34;1;1088;32;32;32;32;32;32;32;1.558824;1.828912;11;1;48;1.454545;1;0;0;0;272;8;641509.433962;18867.924528;32;32;32;0;Mirai
56361;10101;17;168;1;1;1430;1430;1430;1430;1430;1430;1430;1430;168;0;168;168;0;0;0;0;0;0;8;8;5952.380952;5952.380952;1430;1430;1430;0;Mirai
60133;8899;17;27;4;1;128;32;32;32;32;32;32;32;6.75;3.304038;9;2;18;6;2;0;0;0;32;8;148148.148148;37037.037037;32;32;32;0;Mirai
51990;8899;17;40;2;1;64;32;32;32;32;32;32;32;20;14.142136;30;10;10;10;10;0;0;0;16;8;50000;25000;32;32;32;0;Mirai
52739;9020;6;74;0;2;0;2776;0;0;0;1388;1388;1388;74;0;74;74;0;0;0;74;74;74;0;64;0;27027.027027;1388;1388;1388;0;Scan
51991;8899;17;15;5;1;160;32;32;32;32;32;32;32;3;1.224745;5;2;10;2.5;2;0;0;0;40;8;333333.333333;66666.666667;32;32;32;0;Mirai
443;43238;6;277;1;1;1441;1441;1441;1441;1441;1441;1441;1441;277;0;277;277;0;0;0;0;0;0;32;32;3610.108303;3610.108303;1441;1441;1441;0;Mirai
53182;9020;6;148;0;3;0;4164;0;0;0;1388;1388;1388;74;0;74;74;0;0;0;148;74;74;0;96;0;20270.27027;1388;1388;1388;0;Spoofing
52942;9020;6;118;1;1;0;0;0;0;0;0;0;0;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;0;0;0;0;Mirai
10159;9020;6;130;1;1;0;0;0;0;0;0;0;0;130;0;130;130;0;0;0;0;0;0;32;32;7692.307692;7692.307692;0;0;0;0;Mirai
51992;8899;17;105;4;1;128;32;32;32;32;32;32;32;26.25;16.879475;44;9;61;20.333333;9;0;0;0;32;8;38095.238095;9523.809524;32;32;32;0;Mirai
9020;49784;6;530;2;1;1418;1388;1388;30;709;1388;1388;1388;265;202.232539;408;122;408;408;408;0;0;0;64;32;3773.584906;1886.792453;30;1388;1048.5;679;Normal
52739;9020;6;86;1;1;0;0;0;0;0;0;0;0;86;0;86;86;0;0;0;0;0;0;32;32;11627.906977;11627.906977;0;0;0;0;Scan
60134;8899;17;11;1;1;32;32;32;32;32;32;32;32;11;0;11;11;0;0;0;0;0;0;8;8;90909.090909;90909.090909;32;32;32;0;Mirai
1823;19604;6;1034;0;2;0;0;0;0;0;0;0;0;1034;0;1034;1034;0;0;0;1034;1034;1034;0;40;0;1934.235977;0;0;0;0;DoS
443;43238;6;179;1;1;1441;1441;1441;1441;1441;1441;1441;1441;179;0;179;179;0;0;0;0;0;0;32;32;5586.592179;5586.592179;1441;1441;1441;0;Mirai
47879;443;6;119;0;2;0;2896;0;0;0;1448;1448;1448;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;1448;1448;1448;0;Mirai
33730;443;6;147;2;1;0;0;0;0;0;0;0;0;73.5;0.707107;74;73;73;73;73;0;0;0;64;32;13605.442177;6802.721088;0;0;0;0;Spoofing
60114;8899;17;188;1;1;32;32;32;32;32;32;32;32;188;0;188;188;0;0;0;0;0;0;8;8;5319.148936;5319.148936;32;32;32;0;Mirai
64778;9988;17;1;1;1;32;32;32;32;32;32;32;32;1;0;1;1;0;0;0;0;0;0;8;8;1000000;1000000;32;32;32;0;Mirai
9020;49784;6;405;3;1;2806;1388;1388;30;935.333333;1388;1388;1388;135;72.394751;215;74;289;144.5;74;0;0;0;96;32;7407.407407;2469.135802;30;1388;1116.4;607.316063;Normal
8991;554;6;2297;0;2;0;0;0;0;0;0;0;0;2297;0;2297;2297;0;0;0;2297;2297;2297;0;44;0;870.700914;0;0;0;0;DoS
6307;554;6;7212;1;2;0;0;0;0;0;0;0;0;3606;2158.089896;5132;2080;0;0;0;7212;7212;7212;20;44;138.657793;277.315585;0;0;0;0;DoS
10169;9020;6;118;0;2;0;1932;0;0;0;1388;544;966;118;0;118;118;0;0;0;118;118;118;0;64;0;16949.152542;544;1388;1106.666667;487.283627;Mirai
56361;10101;17;190;1;1;934;1430;934;934;934;1430;1430;1430;190;0;190;190;0;0;0;0;0;0;8;8;5263.157895;5263.157895;934;1430;1264.666667;286.365734;Mirai
48259;443;6;122;1;1;0;0;0;0;0;0;0;0;122;0;122;122;0;0;0;0;0;0;20;20;8196.721311;8196.721311;0;0;0;0;Spoofing
56266;9020;6;113;0;2;0;1418;0;0;0;1388;30;709;113;0;113;113;0;0;0;113;113;113;0;64;0;17699.115044;30;1388;935.333333;784.041666;Mirai
64775;9988;17;251;24;1;768;32;32;32;32;32;32;32;10.458333;41.876609;207;1;249;10.826087;1;0;0;0;192;8;95617.52988;3984.063745;32;32;32;0;Mirai
8331;554;6;5395;0;2;0;0;0;0;0;0;0;0;5395;0;5395;5395;0;0;0;5395;5395;5395;0;44;0;370.713624;0;0;0;0;DoS
52727;9020;6;150;2;1;0;0;0;0;0;0;0;0;75;1.414214;76;74;74;74;74;0;0;0;64;32;13333.333333;6666.666667;0;0;0;0;Scan
10000;10101;17;256;3;1;4290;1430;1430;1430;1430;1430;1430;1430;85.333333;23.965253;113;71;184;92;71;0;0;0;24;8;11718.75;3906.25;1430;1430;1430;0;Mirai
80;53222;6;118;1;1;1448;1448;1448;1448;1448;1448;1448;1448;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;1448;1448;1448;0;Normal
10000;10101;17;275;2;1;2636;1430;1430;1206;1318;1430;1430;1430;137.5;86.974134;199;76;199;199;199;0;0;0;16;8;7272.727273;3636.363636;1206;1430;1374;112;Mirai
